,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0875,0.121,-0.724,0.47,-0.326,0.151
mkt-rf,0.9751,0.02,49.38,0.0,0.936,1.014
FX Factor,0.0023,0.004,0.583,0.56,-0.005,0.01
