,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0178,0.068,0.262,0.794,-0.116,0.152
mkt-rf,1.0016,0.011,92.065,0.0,0.98,1.023
FX Factor,-0.0005,0.003,-0.185,0.854,-0.006,0.005
