,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0396,0.112,0.353,0.725,-0.181,0.261
mkt-rf,0.9984,0.018,55.678,0.0,0.963,1.034
FX Factor,-0.0013,0.004,-0.302,0.763,-0.01,0.007
