,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0399,0.069,-0.582,0.561,-0.175,0.095
mkt-rf,0.9876,0.011,88.053,0.0,0.965,1.01
FX Factor,0.001,0.002,0.452,0.652,-0.003,0.005
