,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0426,0.057,0.748,0.455,-0.07,0.155
mkt-rf,0.9782,0.014,72.24,0.0,0.952,1.005
FX Factor,-0.0018,0.002,-0.838,0.403,-0.006,0.002
