,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0418,0.065,-0.648,0.518,-0.169,0.085
mkt-rf,1.0125,0.01,98.185,0.0,0.992,1.033
FX Factor,0.002,0.003,0.77,0.442,-0.003,0.007
