,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.123,0.178,-0.692,0.49,-0.473,0.227
mkt-rf,0.9899,0.016,63.534,0.0,0.959,1.021
FX Factor,0.0043,0.006,0.678,0.498,-0.008,0.017
