,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0087,0.15,-0.058,0.954,-0.303,0.286
mkt-rf,1.0059,0.013,76.767,0.0,0.98,1.032
FX Factor,0.0004,0.005,0.078,0.938,-0.01,0.011
