,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2051,0.156,-1.318,0.189,-0.512,0.101
mkt-rf,0.993,0.014,72.808,0.0,0.966,1.02
FX Factor,0.0073,0.005,1.326,0.186,-0.004,0.018
