,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.024,0.051,-0.472,0.637,-0.124,0.076
mkt-rf,1.0062,0.008,123.741,0.0,0.99,1.022
FX Factor,0.0011,0.002,0.543,0.587,-0.003,0.005
