,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0558,0.088,-0.631,0.529,-0.23,0.118
mkt-rf,0.9694,0.014,67.098,0.0,0.941,0.998
FX Factor,0.0011,0.003,0.389,0.698,-0.005,0.007
