,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0352,0.338,0.104,0.917,-0.632,0.702
mkt-rf,0.9441,0.03,31.827,0.0,0.886,1.002
FX Factor,-0.002,0.012,-0.166,0.868,-0.026,0.022
