,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0015,0.133,-0.011,0.991,-0.263,0.26
mkt-rf,1.0092,0.021,47.646,0.0,0.967,1.051
FX Factor,0.0005,0.005,0.087,0.931,-0.01,0.011
