,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0411,0.066,-0.626,0.532,-0.17,0.088
mkt-rf,0.998,0.011,93.075,0.0,0.977,1.019
FX Factor,0.0013,0.002,0.597,0.551,-0.003,0.005
