,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0867,0.065,1.335,0.183,-0.041,0.215
mkt-rf,0.9825,0.015,63.613,0.0,0.952,1.013
FX Factor,-0.0032,0.002,-1.342,0.181,-0.008,0.002
