,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0227,0.044,0.514,0.608,-0.064,0.11
mkt-rf,0.9987,0.007,141.451,0.0,0.985,1.013
FX Factor,-0.0008,0.002,-0.448,0.655,-0.004,0.003
