,coef,std err,t,P>|t|,[0.025,0.975]
const,0.059,0.158,0.374,0.709,-0.252,0.37
mkt-rf,0.9722,0.038,25.92,0.0,0.898,1.046
FX Factor,-0.0024,0.006,-0.411,0.681,-0.014,0.009
