,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0798,0.05,-1.582,0.115,-0.179,0.02
mkt-rf,0.9976,0.008,120.97,0.0,0.981,1.014
FX Factor,0.0025,0.002,1.539,0.125,-0.001,0.006
