,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0263,0.053,0.497,0.62,-0.078,0.131
mkt-rf,0.9961,0.008,117.809,0.0,0.979,1.013
FX Factor,-0.001,0.002,-0.476,0.634,-0.005,0.003
