,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0007,0.103,0.007,0.994,-0.202,0.203
mkt-rf,0.9868,0.009,109.412,0.0,0.969,1.005
FX Factor,-0.0003,0.004,-0.071,0.943,-0.007,0.007
