,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0088,0.126,-0.07,0.944,-0.257,0.239
mkt-rf,1.0189,0.03,34.048,0.0,0.96,1.078
FX Factor,0.0005,0.005,0.114,0.91,-0.009,0.01
