,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1711,0.094,1.814,0.071,-0.015,0.357
mkt-rf,0.9857,0.015,65.399,0.0,0.956,1.015
FX Factor,-0.0062,0.004,-1.662,0.098,-0.014,0.001
