,coef,std err,t,P>|t|,[0.025,0.975]
const,0.13,0.086,1.513,0.132,-0.039,0.299
mkt-rf,0.983,0.014,71.58,0.0,0.956,1.01
FX Factor,-0.005,0.003,-1.46,0.146,-0.012,0.002
