,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1327,0.493,-0.269,0.788,-1.103,0.838
mkt-rf,1.0063,0.043,23.303,0.0,0.921,1.091
FX Factor,0.0051,0.017,0.292,0.77,-0.029,0.039
