,coef,std err,t,P>|t|,[0.025,0.975]
const,0.5201,0.179,2.901,0.004,0.167,0.873
mkt-rf,0.9505,0.043,22.286,0.0,0.866,1.034
FX Factor,-0.0182,0.007,-2.75,0.006,-0.031,-0.005
