,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.026,0.054,-0.478,0.633,-0.133,0.081
mkt-rf,1.0004,0.009,112.684,0.0,0.983,1.018
FX Factor,0.0008,0.002,0.454,0.65,-0.003,0.004
