,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2569,0.233,-1.101,0.272,-0.716,0.203
mkt-rf,1.0031,0.02,49.06,0.0,0.963,1.043
FX Factor,0.0093,0.008,1.127,0.261,-0.007,0.026
