,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0759,0.086,-0.879,0.38,-0.246,0.094
mkt-rf,1.0025,0.014,72.589,0.0,0.975,1.03
FX Factor,0.0026,0.003,0.765,0.445,-0.004,0.009
