,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1044,0.117,0.888,0.375,-0.127,0.336
mkt-rf,0.9905,0.028,35.446,0.0,0.935,1.046
FX Factor,-0.0036,0.004,-0.837,0.403,-0.012,0.005
