,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0044,0.104,-0.042,0.967,-0.209,0.2
mkt-rf,1.0025,0.025,40.575,0.0,0.954,1.051
FX Factor,0.0002,0.004,0.04,0.968,-0.007,0.008
