,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1985,0.215,-0.922,0.358,-0.623,0.226
mkt-rf,0.9805,0.035,27.852,0.0,0.911,1.05
FX Factor,0.006,0.007,0.859,0.391,-0.008,0.02
