,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0206,0.06,-0.343,0.732,-0.139,0.098
mkt-rf,1.0112,0.01,105.365,0.0,0.992,1.03
FX Factor,0.0012,0.002,0.503,0.616,-0.003,0.006
