,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0874,0.063,-1.383,0.168,-0.212,0.037
mkt-rf,1.0116,0.015,67.293,0.0,0.982,1.041
FX Factor,0.0031,0.002,1.326,0.186,-0.002,0.008
