,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0936,0.094,-1.0,0.318,-0.278,0.091
mkt-rf,0.986,0.008,120.204,0.0,0.97,1.002
FX Factor,0.0031,0.003,0.946,0.345,-0.003,0.01
