,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.044,0.136,-0.323,0.747,-0.313,0.224
mkt-rf,0.9956,0.012,83.354,0.0,0.972,1.019
FX Factor,0.0015,0.005,0.312,0.755,-0.008,0.011
