,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0026,0.068,-0.037,0.97,-0.137,0.132
mkt-rf,1.007,0.011,90.178,0.0,0.985,1.029
FX Factor,0.0002,0.002,0.1,0.921,-0.004,0.005
