,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0071,0.059,-0.119,0.905,-0.124,0.11
mkt-rf,1.001,0.01,105.35,0.0,0.982,1.02
FX Factor,0.0003,0.002,0.134,0.894,-0.004,0.005
