,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0232,0.069,0.335,0.738,-0.113,0.16
mkt-rf,0.9902,0.016,60.087,0.0,0.958,1.023
FX Factor,-0.001,0.003,-0.386,0.7,-0.006,0.004
