,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1514,0.17,-0.892,0.373,-0.485,0.183
mkt-rf,1.0427,0.04,25.841,0.0,0.963,1.122
FX Factor,0.0058,0.006,0.932,0.352,-0.006,0.018
