,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1152,0.114,1.015,0.311,-0.108,0.339
mkt-rf,0.9795,0.018,53.986,0.0,0.944,1.015
FX Factor,-0.0047,0.004,-1.052,0.294,-0.014,0.004
