,coef,std err,t,P>|t|,[0.025,0.975]
const,0.301,0.287,1.047,0.296,-0.265,0.867
mkt-rf,0.9887,0.025,39.246,0.0,0.939,1.038
FX Factor,-0.0108,0.01,-1.066,0.287,-0.031,0.009
