,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0109,0.089,0.122,0.903,-0.164,0.186
mkt-rf,0.9938,0.021,46.962,0.0,0.952,1.035
FX Factor,-0.0005,0.003,-0.152,0.879,-0.007,0.006
