,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1508,0.118,-1.28,0.202,-0.383,0.081
mkt-rf,0.9879,0.01,95.646,0.0,0.968,1.008
FX Factor,0.0052,0.004,1.246,0.214,-0.003,0.013
