,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0067,0.049,0.136,0.892,-0.09,0.104
mkt-rf,0.999,0.008,126.882,0.0,0.983,1.014
FX Factor,-0.0002,0.002,-0.124,0.902,-0.004,0.004
