,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1042,0.131,-0.793,0.428,-0.363,0.155
mkt-rf,1.0135,0.031,32.423,0.0,0.952,1.075
FX Factor,0.0037,0.005,0.773,0.44,-0.006,0.013
