,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1223,0.185,-0.661,0.509,-0.487,0.242
mkt-rf,0.9765,0.016,60.247,0.0,0.945,1.008
FX Factor,0.004,0.007,0.611,0.542,-0.009,0.017
