,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3377,0.164,-2.058,0.041,-0.661,-0.014
mkt-rf,1.0247,0.039,26.249,0.0,0.948,1.102
FX Factor,0.0118,0.006,1.945,0.053,-0.0,0.024
