,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0556,0.107,-0.518,0.605,-0.267,0.156
mkt-rf,0.991,0.026,38.808,0.0,0.941,1.041
FX Factor,0.0018,0.004,0.455,0.65,-0.006,0.01
