,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0174,0.072,0.243,0.808,-0.124,0.158
mkt-rf,0.9883,0.011,86.398,0.0,0.966,1.011
FX Factor,-0.001,0.003,-0.356,0.722,-0.007,0.005
