,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0345,0.065,0.532,0.595,-0.093,0.162
mkt-rf,0.9989,0.015,64.823,0.0,0.969,1.029
FX Factor,-0.0012,0.002,-0.518,0.605,-0.006,0.003
