,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0723,0.049,1.475,0.142,-0.024,0.169
mkt-rf,0.9683,0.012,83.075,0.0,0.945,0.991
FX Factor,-0.0029,0.002,-1.623,0.106,-0.006,0.001
