,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0057,0.043,-0.13,0.897,-0.091,0.08
mkt-rf,1.0008,0.007,144.148,0.0,0.987,1.015
FX Factor,0.0003,0.002,0.149,0.882,-0.003,0.004
