,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3455,0.138,-2.51,0.013,-0.617,-0.074
mkt-rf,0.982,0.012,81.414,0.0,0.958,1.006
FX Factor,0.012,0.005,2.478,0.014,0.002,0.022
