,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1465,0.062,-2.371,0.019,-0.268,-0.025
mkt-rf,0.9996,0.01,99.018,0.0,0.98,1.019
FX Factor,0.0047,0.002,2.362,0.019,0.001,0.009
