,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.178,0.141,-1.259,0.209,-0.456,0.1
mkt-rf,1.0112,0.034,30.076,0.0,0.945,1.077
FX Factor,0.0062,0.005,1.197,0.233,-0.004,0.017
