,coef,std err,t,P>|t|,[0.025,0.975]
const,0.3697,0.227,1.631,0.104,-0.077,0.816
mkt-rf,1.0146,0.02,51.076,0.0,0.975,1.054
FX Factor,-0.013,0.008,-1.629,0.105,-0.029,0.003
