,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0749,0.131,0.572,0.568,-0.183,0.333
mkt-rf,1.0175,0.021,47.496,0.0,0.975,1.06
FX Factor,-0.002,0.004,-0.462,0.645,-0.01,0.006
