,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2832,0.146,1.936,0.054,-0.005,0.571
mkt-rf,1.0026,0.013,78.238,0.0,0.977,1.028
FX Factor,-0.0101,0.005,-1.966,0.05,-0.02,2.16e-05
