,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0066,0.064,-0.104,0.918,-0.133,0.12
mkt-rf,1.0027,0.01,97.901,0.0,0.982,1.023
FX Factor,0.0004,0.003,0.148,0.882,-0.005,0.005
