,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.044,0.055,-0.794,0.428,-0.153,0.065
mkt-rf,0.9776,0.009,107.987,0.0,0.96,0.995
FX Factor,0.0009,0.002,0.497,0.62,-0.003,0.004
