,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0854,0.062,1.383,0.168,-0.036,0.207
mkt-rf,0.9633,0.015,65.535,0.0,0.934,0.992
FX Factor,-0.0035,0.002,-1.52,0.13,-0.008,0.001
