,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0901,0.182,-0.495,0.621,-0.449,0.269
mkt-rf,1.0296,0.03,34.607,0.0,0.971,1.088
FX Factor,0.0038,0.006,0.643,0.521,-0.008,0.015
