,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0812,0.147,-0.55,0.582,-0.372,0.209
mkt-rf,1.0153,0.024,43.082,0.0,0.969,1.062
FX Factor,0.0034,0.006,0.576,0.565,-0.008,0.015
