,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1021,0.161,0.636,0.526,-0.214,0.419
mkt-rf,1.0066,0.026,38.324,0.0,0.955,1.058
FX Factor,-0.0032,0.005,-0.618,0.537,-0.013,0.007
